2024,Steelers,QB,QB,Russell Wilson,Russell,Wilson,"5 ' 11 """,215,Wisconsin,12,19.00,WC,2012,2012,SEA
2024,Cardinals,OL,T,Kelvin Beachum,Kelvin,Beachum,"6 ' 3 """,308,Southern Methodist,12,18.00,REG,2012,2012,PIT
2024,Vikings,DB,CB,Stephon Gilmore,Stephon,Gilmore,"6 ' 0 """,202,South Carolina,12,19.00,WC,2012,2012,BUF
2024,Buccaneers,LB,ILB,Lavonte David,Lavonte,David,"6 ' 1 """,233,Nebraska,12,19.00,WC,2012,2012,TB
2024,Lions,OL,G,Kevin Zeitler,Kevin,Zeitler,"6 ' 4 """,315,Wisconsin,12,20.00,DIV,2012,2012,CIN
2024,Ravens,K,K,Justin Tucker,Justin,Tucker,"6 ' 1 """,183,Texas,12,20.00,DIV,2012,2012,NULL
2024,Falcons,QB,QB,Kirk Cousins,Kirk,Cousins,"6 ' 3 """,202,Michigan State,12,18.00,REG,2012,2012,WAS
2024,Vikings,DB,SS,Harrison Smith,Harrison,Smith,"6 ' 2 """,214,Notre Dame,12,19.00,WC,2012,2012,MIN
2024,Saints,LB,MLB,Demario Davis,Demario,Davis,"6 ' 2 """,248,Arkansas State,12,18.00,REG,2012,2012,NYJ
2024,Jets,K,K,Greg Zuerlein,Greg,Zuerlein,"6 ' 0 """,191,Missouri Western,12,18.00,REG,2012,2012,STL
2024,Eagles,DL,DT,Fletcher Cox,Fletcher,Cox,"6 ' 4 """,310,Mississippi State,12,22.00,SB,2012,2012,PHI
2024,Giants,OL,G,Greg Van Roten,Gregory,Van Roten,"6 ' 4 """,305,Pennsylvania,12,18.00,REG,2012,2012,NULL
2024,Cowboys,P,P,Bryan Anger,Bryan,Anger,"6 ' 3 """,205,California,12,18.00,REG,2012,2012,JAX
2024,Rams,OL,T,Ty Nsekhe,Attauyo,Nsekhe,"6 ' 8 """,330,Texas State,12,3.00,REG,2012,2012,NULL
2024,Vikings,LS,LS,Andrew DePaola,Andrew,DePaola,"6 ' 1 """,230,Rutgers,12,19.00,WC,2012,2012,NULL
2024,Packers,K,K,Brandon McManus,Brandon,McManus,"6 ' 3 """,201,Temple,11,19.00,WC,2013,2013,NULL
2024,49ers,RB,FB,Kyle Juszczyk,Kyle,Juszczyk,"6 ' 2 """,240,Harvard,11,18.00,REG,2013,2013,BAL
2024,Buccaneers,OL,C,Ryan Jensen,Ryan,Jensen,"6 ' 4 """,319,Colorado State-Pueblo,11,19.00,WC,2013,2013,BAL
2024,Giants,OL,T,Chris Hubbard,Christopher,Hubbard,"6 ' 4 """,295,Alabama-Birmingham,11,18.00,REG,2013,2013,NULL
2024,Panthers,WR,WR,Adam Thielen,Adam,Thielen,"6 ' 2 """,200,Minn. State-Mankato,11,18.00,REG,2013,2013,NULL
2024,Commanders,TE,TE,Zach Ertz,Zachary,Ertz,"6 ' 5 """,250,Stanford,11,21.00,CON,2013,2013,PHI
2024,Eagles,DB,CB,Darius Slay,Darius,Slay,"6 ' 0 """,190,Mississippi State,11,22.00,SB,2013,2013,DET
2024,Seahawks,DL,DT,Johnathan Hankins,Johnathan,Hankins,"6 ' 3 """,340,Ohio State,11,18.00,REG,2013,2013,NYG
2024,Dolphins,OL,T,Terron Armstead,Terron,Armstead,"6 ' 5 """,304,Arkansas-Pine Bluff,11,18.00,REG,2013,2013,NO
2024,Raiders,DL,DT,John Jenkins,Johnathan,Jenkins,"6 ' 3 """,327,Georgia,11,18.00,REG,2013,2013,NO
2024,Bills,DB,FS,Micah Hyde,Micah,Hyde,"6 ' 0 """,197,Iowa,11,21.00,CON,2013,2013,GB
2024,Bills,P,P,Sam Martin,Sam,Martin,"6 ' 1 """,211,Appalachian State,11,21.00,CON,2013,2013,DET
2024,Vikings,OL,T,David Quessenberry,David,Quessenberry,"6 ' 5 """,310,San Jose State,11,19.00,WC,2013,2013,HOU
2024,Browns,K,K,Dustin Hopkins,Dustin,Hopkins,"6 ' 2 """,203,Florida State,11,18.00,REG,2013,2013,BUF
2024,Dolphins,DB,SS,Jordan Poyer,Jordan,Poyer,"6 ' 0 """,191,Oregon State,11,18.00,REG,2013,2013,PHI
2024,Commanders,P,P,Tress Way,Tress,Way,"6 ' 1 """,220,Oklahoma,11,21.00,CON,2013,2013,NULL
2024,Bears,WR,WR,Keenan Allen,Keenan,Allen,"6 ' 2 """,211,California,11,18.00,REG,2013,2013,SD
2024,Chargers,DB,SS,Tony Jefferson,Tony,Jefferson,"5 ' 11 """,212,Oklahoma,11,19.00,WC,2013,2013,NULL
2024,Buccaneers,DL,DE,William Gholston,William,Gholston,"6 ' 6 """,281,Michigan State,11,19.00,WC,2013,2013,TB
2024,Texans,WR,WR,Robert Woods,Robert,Woods,"6 ' 0 """,193,Southern California,11,20.00,DIV,2013,2013,BUF
2024,Saints,DB,FS,Tyrann Mathieu,Tyrann,Mathieu,"5 ' 9 """,190,Louisiana State,11,18.00,REG,2013,2013,ARI
2024,49ers,DL,DT,Nick Williams,Nicholas,Williams,"6 ' 4 """,309,Samford,11,1.00,REG,2013,2013,PIT
2024,Chiefs,TE,TE,Travis Kelce,Travis,Kelce,"6 ' 5 """,260,Cincinnati,11,22.00,SB,2013,2013,KC
2024,Eagles,OL,T,Lane Johnson,Lane,Johnson,"6 ' 6 """,317,Oklahoma,11,22.00,SB,2013,2013,PHI
2024,Chiefs,WR,WR,DeAndre Hopkins,DeAndre,Hopkins,"6 ' 1 """,212,Clemson,11,22.00,SB,2013,2013,HOU
2024,Seahawks,QB,QB,Geno Smith,Eugene,Smith,"6 ' 3 """,221,West Virginia,11,18.00,REG,2013,2013,NYJ
2024,Steelers,RB,RB,Cordarrelle Patterson,Cordarrelle,Patterson,"6 ' 2 """,238,Tennessee,11,19.00,WC,2013,2013,MIN
2024,Chiefs,LS,LS,James Winchester,James,Winchester,"6 ' 3 """,240,Oklahoma,11,22.00,SB,2013,2013,NULL
2024,Saints,OL,T,James Hurst,James,Hurst,"6 ' 5 """,310,North Carolina,10,18.00,REG,2014,2014,NULL
2024,Commanders,OL,T,Cornelius Lucas,Cornelius,Lucas,"6 ' 8 """,328,Kansas State,10,21.00,CON,2014,2014,NULL
2024,Chiefs,DL,NT,Mike Pennel,Michael,Pennel,"6 ' 4 """,332,Colorado State-Pueblo,10,22.00,SB,2014,2014,NULL
2024,Jaguars,OL,G,Tyler Shatley,Christian,Shatley,"6 ' 3 """,310,Clemson,10,18.00,REG,2014,2014,NULL
2024,Giants,LS,LS,Casey Kreiter,Casey,Kreiter,"6 ' 1 """,250,Iowa,10,18.00,REG,2014,2014,NULL
2024,Chargers,OL,C,Corey Linsley,Corey,Linsley,"6 ' 3 """,301,Ohio State,10,1.00,REG,2014,2014,GB
2024,Chargers,DL,DE,Khalil Mack,Khalil,Mack,"6 ' 3 """,269,Buffalo,10,19.00,WC,2014,2014,OAK
2024,Bills,DL,DT,DaQuan Jones,DaQuan,Jones,"6 ' 4 """,322,Penn State,10,21.00,CON,2014,2014,TEN
2024,Broncos,OL,T,Cameron Fleming,Cameron,Fleming,"6 ' 5 """,320,Stanford,10,19.00,WC,2014,2014,NE
2024,49ers,P,P,Pat O'Donnell,Patrick,O'Donnell,"6 ' 4 """,212,Miami,10,18.00,REG,2014,2014,CHI
2024,Buccaneers,LB,OLB,Shaquil Barrett,Shaquil,Barrett,"6 ' 2 """,250,Colorado State,10,19.00,WC,2014,2014,NULL
2024,Steelers,K,K,Chris Boswell,Chris,Boswell,"6 ' 2 """,185,Rice,10,19.00,WC,2014,2014,NULL
2024,Commanders,LS,LS,Tyler Ott,Tyler,Ott,"6 ' 3 """,253,Harvard,10,21.00,CON,2014,2014,NULL
2024,Ravens,DL,DE,Brent Urban,Brent,Urban,"6 ' 7 """,300,Virginia,10,20.00,DIV,2014,2014,BAL
2024,Bears,K,K,Cairo Santos,Cairo,Santos,"5 ' 8 """,160,Tulane,10,18.00,REG,2014,2014,NULL
2024,Dolphins,WR,WR,Odell Beckham Jr.,Odell,Beckham,"5 ' 11 """,198,Louisiana State,10,15.00,REG,2014,2014,NYG
2024,Cowboys,WR,WR,Brandin Cooks,Brandin,Cooks,"5 ' 10 """,183,Oregon State,10,18.00,REG,2014,2014,NO
2024,Lions,QB,QB,Teddy Bridgewater,Theodore,Bridgewater,"6 ' 2 """,215,Louisville,10,20.00,DIV,2014,2014,MIN
2024,Texans,DL,DE,Denico Autry,Denico,Autry,"6 ' 5 """,285,Mississippi State,10,20.00,DIV,2014,2014,NULL
2024,49ers,TE,TE,Logan Thomas,Logan,Thomas,"6 ' 6 """,250,Virginia Tech,10,1.00,REG,2014,2014,ARI
2024,Browns,DL,DT,Shelby Harris,Shelby,Harris,"6 ' 2 """,290,Illinois State,10,18.00,REG,2014,2014,OAK
2024,Falcons,OL,T,Jake Matthews,Jacob,Matthews,"6 ' 5 """,309,Texas A&amp;M,10,18.00,REG,2014,2014,ATL
2024,Saints,QB,QB,Derek Carr,Derek,Carr,"6 ' 3 """,210,Fresno State,10,18.00,REG,2014,2014,OAK
2024,Jets,LB,ILB,C.J. Mosley,Clinton,Mosley,"6 ' 2 """,250,Alabama,10,18.00,REG,2014,2014,BAL
2024,Texans,DB,FS,Jimmie Ward,Jimmie,Ward,"5 ' 11 """,193,Northern Illinois,10,20.00,DIV,2014,2014,SF
2024,Panthers,TE,TE,Jordan Matthews,Jordan,Matthews,"6 ' 3 """,215,Vanderbilt,10,18.00,REG,2014,2014,PHI
2024,Jets,OL,T,Morgan Moses,Morgan,Moses,"6 ' 6 """,330,Virginia,10,18.00,REG,2014,2014,WAS
2024,Rams,QB,QB,Jimmy Garoppolo,James,Garoppolo,"6 ' 2 """,225,Eastern Illinois,10,20.00,DIV,2014,2014,NE
2024,Cowboys,DB,CB,C.J. Goodwin,Charaun,Goodwin,"6 ' 3 """,190,"California, Pa.",10,18.00,REG,2014,2014,NULL
